id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1511472991162408963,1511431329413443589,2022-04-05 22:36:57 UTC,2022-04-05,22:36:57,+0000,2581657952,asrori__,Usrock,,"@merapi_uncover @omgasat Ngeri og cah saiki ki, beberapa hari iki ono brita korban klitih koyone ora marai lerem tapi malah adrenalin e terpacu 😂",in,[],[],[],0,0,0,[],[],https://twitter.com/Asrori__/status/1511472991162408963,False,,0,,,,,,,,"[{'screen_name': 'merapi_uncover', 'name': 'IG: Merapi_Uncover', 'id': '1279804428724211712'}, {'screen_name': 'omgasat', 'name': 'PAK ATAN', 'id': '391722063'}]",,,,
1511472977853833219,1511111528111833091,2022-04-05 22:36:54 UTC,2022-04-05,22:36:54,+0000,571650991,diggydino1,Diggy dino.,,"@aqua_gak @diffanyaaa @PoldaJogja @ListyoSigitP @DivHumas_Polri Kakak saya korban klitih, leher nya di sabet clurit. Alhamdullillah masih selamat. Lapor ke polisi malah minta duit kalo mau pelaku nya di tracking. Akhirnya gk jadi lapor, mending duitnya untuk biaya operasi &amp; rehab.",in,[],[],[],0,0,1,[],[],https://twitter.com/diggydino1/status/1511472977853833219,False,,0,,,,,,,,"[{'screen_name': 'aqua_gak', 'name': '🇮🇩 Simbahé Dudung 🇵🇸', 'id': '1330003305355907073'}, {'screen_name': 'diffanyaaa', 'name': 'difa', 'id': '1186192901937590277'}, {'screen_name': 'PoldaJogja', 'name': 'Polda D.I. Yogyakarta', 'id': '818341300797722624'}, {'screen_name': 'ListyoSigitP', 'name': 'Listyo Sigit Prabowo', 'id': '1431117605775949824'}, {'screen_name': 'DivHumas_Polri', 'name': 'Divisi Humas Polri', 'id': '138290629'}]",,,,
1511472977791299584,1511408345608990725,2022-04-05 22:36:54 UTC,2022-04-05,22:36:54,+0000,777900582405222401,tanpakarena_,aku mencintaimu ,,@memefess ndi akun akun instagrammable instagrammable check mending check icu okeh sing keno klitih,tl,[],[],[],0,0,1,[],[],https://twitter.com/tanpakarena_/status/1511472977791299584,False,,0,,,,,,,,"[{'screen_name': 'memefess', 'name': 'Kim Sejeong Simps', 'id': '1145664973764321281'}]",,,,
1511472969423687684,1511472969423687684,2022-04-05 22:36:52 UTC,2022-04-05,22:36:52,+0000,368830237,maisonpandem,alli,,"indonesia penduduknya padat, harusnya gajadi masalah menerapkan hukum mati pelaku klitih, kan lumayan ngurangin penduduk pake filter sampah masyarakat",in,[],[],[],1,1,1,[],[],https://twitter.com/maisonpandem/status/1511472969423687684,False,,0,,,,,,,,[],,,,
1511472912733454339,1511462506031902724,2022-04-05 22:36:38 UTC,2022-04-05,22:36:38,+0000,1382505259726086145,hveizou,Meo.,,"@kuuraying Gila, ga waras. Klitih ini mirip begal tapi gabawa hartanya kah?",in,[],[],[],1,0,0,[],[],https://twitter.com/hveizou/status/1511472912733454339,False,,0,,,,,,,,"[{'screen_name': 'kuuraying', 'name': 'mina🌊', 'id': '1107100499164061697'}]",,,,
1511472900133748736,1511472900133748736,2022-04-05 22:36:35 UTC,2022-04-05,22:36:35,+0000,1183644583357341696,mingozilla,nissy,,"njir baru tau singkatan klitih, gave me goosebumps ._.",in,[],[],[],0,0,0,[],[],https://twitter.com/mingozilla/status/1511472900133748736,False,https://twitter.com/vouxmevoye/status/1511313284661936128,0,,,,,,,,[],,,,
1511472847780454402,1511154685008560129,2022-04-05 22:36:23 UTC,2022-04-05,22:36:23,+0000,1444971592958689280,mbaelinn,rolledcheese,,@RdvzAel @zoelfick Untuk masalah klitih ini saya setuju tidak diberlakukannya restorative Justice,in,[],[],[],0,0,1,[],[],https://twitter.com/mbaelinn/status/1511472847780454402,False,,0,,,,,,,,"[{'screen_name': 'RdvzAel', 'name': 'kura-kura', 'id': '1251189815048990720'}, {'screen_name': 'zoelfick', 'name': 'Zulfikar Akbar', 'id': '86934018'}]",,,,
1511472787646386180,1511457901533347840,2022-04-05 22:36:09 UTC,2022-04-05,22:36:09,+0000,1065064321825234944,gogofools,dadida dida,,@collegemenfess Yg aku belum tau pasti klitih itu ketika membunuh org apa kendaraan/si harta itu diambil spt begal? Tp yg aku tau dia hrs ngebunuh pake sajam mereka&amp; hrs laporan ke kepalanya dgn sajam yg ada darahnya buat mastiin kalo mereka udh melakukan. Intinya stay safe everyone!💓 Cmiiw yaa,in,[],[],[],4,1,357,[],[],https://twitter.com/gogofools/status/1511472787646386180,False,,0,,,,,,,,"[{'screen_name': 'collegemenfess', 'name': 'COLLE', 'id': '1046084008742801408'}]",,,,
1511472565180837888,1511471252070072322,2022-04-05 22:35:15 UTC,2022-04-05,22:35:15,+0000,881318868026654721,ngetikuname,bingung,,@tanyakanrl klitih tuh apaa sih pls kasitau:(,in,[],[],[],1,0,0,[],[],https://twitter.com/ngetikuname/status/1511472565180837888,False,,0,,,,,,,,"[{'screen_name': 'tanyakanrl', 'name': 'Tanyarl : ON 💚', 'id': '1331650559518990336'}]",,,,
1511472535061159937,1511458024027656194,2022-04-05 22:35:08 UTC,2022-04-05,22:35:08,+0000,1461873971192680450,kringetsilid,krisil,,"@bprealblinkteam Wisata jogja itu rata² jauh dr kotanya,ngapain di blacklist..heha sky heha ocean..pantai² di gunkid.. Klitih g keliling ke tempat wisata..malioboro aja siang aman kok",in,[],[],[],0,0,0,[],[],https://twitter.com/kringetsilid/status/1511472535061159937,False,,0,,,,,,,,"[{'screen_name': 'bprealblinkteam', 'name': 'BP_REALBLINK TEAM', 'id': '1436533787991498754'}]",,,,
1511472511627980802,1511467474377605123,2022-04-05 22:35:03 UTC,2022-04-05,22:35:03,+0000,1280741635718934529,sprnklestrs,jiiane,,@skayblue_moon kenape lagi si klitih,in,[],[],[],1,0,0,[],[],https://twitter.com/sprnklestrs/status/1511472511627980802,False,,0,,,,,,,,"[{'screen_name': 'skayblue_moon', 'name': '\u200cBulan༉♡② || k/ia୧⍤⃝🕹️💐', 'id': '1424372758658441225'}]",,,,
1511472482154254336,1511389609397465089,2022-04-05 22:34:56 UTC,2022-04-05,22:34:56,+0000,890696490502438912,bornfreeonemwah,chєrí asking you to watch Moon Knight,,@AREAJULID Isilop: ohh klitih Isilop; LHO BOKEBBBBBBB TANGAPP,in,[],[],[],0,1,2,[],[],https://twitter.com/bornfreeonemwah/status/1511472482154254336,False,,0,,,,,,,,"[{'screen_name': 'AREAJULID', 'name': 'AREA JULID', 'id': '928308639315648512'}]",,,,
1511472366492483584,1511446535011110919,2022-04-05 22:34:28 UTC,2022-04-05,22:34:28,+0000,1374692555913228291,xhsvhcbebzjabx,#YogyaTidakAman,,Mari gaungkan tagar #SemarangBarbar #SemarangTidakAman #BoikotSemarang guna menuntut pemkot Semarang menindak tegas pelaku klitih dengan hukuman setimpal. 🙇🏼‍♂️  ⚠️ KLITIH ≠ MANUSIA ⚠️  cabut ham mereka.  #SemarangTidakAman #BoikotSemarang,in,[],[],[],0,0,0,"['semarangbarbar', 'semarangtidakaman', 'boikotsemarang', 'semarangtidakaman', 'boikotsemarang']",[],https://twitter.com/xhsvhcbebzjabx/status/1511472366492483584,False,,0,,,,,,,,[],,,,
1511472331243225093,1511472331243225093,2022-04-05 22:34:20 UTC,2022-04-05,22:34:20,+0000,100241461,yumnapratista24,Yumna pratista T,,"ympn serem banget baca berita2 klitih :""",in,[],[],[],1,0,1,[],[],https://twitter.com/YumnaPratista24/status/1511472331243225093,False,,0,,,,,,,,[],,,,
1511472327459889155,1511016127484559360,2022-04-05 22:34:19 UTC,2022-04-05,22:34:19,+0000,1410438153056309248,bangnoenoe,bangnoe,,@shitlicious Jogja lagi krisis klitih mas. Dan kalo mau dikampung belajar nebelin kuping dulu mas hihi,in,[],[],[],0,0,0,[],[],https://twitter.com/bangnoenoe/status/1511472327459889155,False,,0,,,,,,,,"[{'screen_name': 'shitlicious', 'name': 'Alitt', 'id': '78226378'}]",,,,
1511472212070776834,1511468683310530564,2022-04-05 22:33:51 UTC,2022-04-05,22:33:51,+0000,1037258478849425409,kopi_laut,Name,,"@tembangjiwa Klitih awalnya memang tawuran atau perkelahian anatar anak sekolah yg dulu biasa dilakukan siang hari. Karena banyk tindakan dr aparat, mereka berinisiatif menggeser waktunya di malam hari. Malam hari anak2 ga pake seragam, akhirnya bnyk salah sasaran jadilah klitih sekarang ini",in,[],[],[],0,0,3,[],[],https://twitter.com/Kopi_laut/status/1511472212070776834,False,,0,,,,,,,,"[{'screen_name': 'tembangjiwa', 'name': 'Penjerat Naga', 'id': '1100383909773070336'}]",,,,
1511472185814450177,1511472185814450177,2022-04-05 22:33:45 UTC,2022-04-05,22:33:45,+0000,1211638506834890752,emmaish_,emma,,"Call me crazy tp cara menyelesaikan klitih salah satunya dengan cara berhenti memberitakan klitih............ attention is their prize, news about them is free marketing.",in,[],[],[],0,0,0,[],[],https://twitter.com/emmaish_/status/1511472185814450177,False,,0,,,,,,,,[],,,,
1511472171226304514,1511472171226304514,2022-04-05 22:33:42 UTC,2022-04-05,22:33:42,+0000,1225164063077847041,btymlnd,pndkrcntik✨,,"ini kenapa berita klitih dimana mana sih, tambah khawatir sama tu anak 😭😭",in,[],[],[],0,0,0,[],[],https://twitter.com/btymlnd/status/1511472171226304514,False,,0,,,,,,,,[],,,,
1511472151819616257,1511265512667648001,2022-04-05 22:33:37 UTC,2022-04-05,22:33:37,+0000,1374692555913228291,xhsvhcbebzjabx,#YogyaTidakAman,,@tvindonesiawkwk Mari gaungkan tagar #SemarangBarbar #SemarangTidakAman #BoikotSemarang guna menuntut pemkot Semarang menindak tegas pelaku klitih dengan hukuman setimpal. 🙇🏼‍♂️  #SemarangTidakAman #BoikotSemarang,in,[],[],[],0,0,0,"['semarangbarbar', 'semarangtidakaman', 'boikotsemarang', 'semarangtidakaman', 'boikotsemarang']",[],https://twitter.com/xhsvhcbebzjabx/status/1511472151819616257,False,,0,,,,,,,,"[{'screen_name': 'tvindonesiawkwk', 'name': 'Muklis', 'id': '1329295844869214208'}]",,,,
1511472140662743041,1511265512667648001,2022-04-05 22:33:34 UTC,2022-04-05,22:33:34,+0000,1374692555913228291,xhsvhcbebzjabx,#YogyaTidakAman,,@tvindonesiawkwk JUGA HUKUM MATI PELAKU KLITIH DI BAWAH UMUR!,in,[],[],[],0,0,0,[],[],https://twitter.com/xhsvhcbebzjabx/status/1511472140662743041,False,,0,,,,,,,,"[{'screen_name': 'tvindonesiawkwk', 'name': 'Muklis', 'id': '1329295844869214208'}]",,,,
1511472089253183491,1511472089253183491,2022-04-05 22:33:22 UTC,2022-04-05,22:33:22,+0000,1374692555913228291,xhsvhcbebzjabx,#YogyaTidakAman,,HUKUM MATI PELAKU KLITIH DI BAWAH UMUR!,in,[],[],[],0,0,0,[],[],https://twitter.com/xhsvhcbebzjabx/status/1511472089253183491,False,https://twitter.com/tvindonesiawkwk/status/1511265512667648001,0,,,,,,,,[],,,,
1511472068180660225,1511470383764951047,2022-04-05 22:33:17 UTC,2022-04-05,22:33:17,+0000,1238876402876702721,strwbrrymilk16,Cheesecake🍰✨,,"""pas kae aku meh entuk ndas"". Pas itu nggak ngeh karna sibuk main dan ngobrol sama temen. Tapi setelah sampe rumah dan beberapa tahun setelah denger kalimat itu baru kepikiran lagi dan ngeh kalau mereka itu ""klitih"", untung nggak akrab banget.",in,[],[],[],1,0,0,[],[],https://twitter.com/strwbrrymilk16/status/1511472068180660225,False,,0,,,,,,,,[],,,,
1511472050258395137,1511472050258395137,2022-04-05 22:33:13 UTC,2022-04-05,22:33:13,+0000,92706002,jongjava_17,cak krisnah,,"Jogja darurat klitih gaes...hrsnya ada himbauan dri pejabat yg berwenang untuk menjaga warganya....tp y sdhlah, kan Jogja istimewa n psti d takoni ktp mu ngendi mas?",in,[],[],[],0,0,1,[],[],https://twitter.com/JongJava_17/status/1511472050258395137,False,https://twitter.com/merapi_uncover/status/1511431329413443589,0,,,,,,,,[],,,,
1511472048895250435,1511154685008560129,2022-04-05 22:33:12 UTC,2022-04-05,22:33:12,+0000,1099210798063206400,anakkeduaaaaa,lebahglowing,,"@hendrarprihadi @zoelfick Pak walaupun masih dibawah umur jangan gampang gitu aja dibebaskan. Mana ada anak dibawah umur tapi kenakalan kayak orang dewasa. Belajar dari kasus klitih di Jogja, sesudah dibebaskan mereka tidak punya rasa jera tuh",in,[],[],[],0,0,0,[],[],https://twitter.com/anakkeduaaaaa/status/1511472048895250435,False,,0,,,,,,,,"[{'screen_name': 'hendrarprihadi', 'name': 'Hendi (Hendrar P)', 'id': '1008271238'}, {'screen_name': 'zoelfick', 'name': 'Zulfikar Akbar', 'id': '86934018'}]",,,,
1511472025071927296,1511464189482913795,2022-04-05 22:33:07 UTC,2022-04-05,22:33:07,+0000,1057187254584565760,cchowso,ًreading mdzs,,@diveinthevibe itutuh anak2 underage yg nyerang orang buat prove themself ke sirkel gitu. jadi mereka bunuh orang juga buat kesenangan sendiri  kalau udh ditangkep polisi beuh bangganya bukan main namanya lgsg melejit n ditakuti sama anak klitih lainnya,in,[],[],[],2,0,0,[],[],https://twitter.com/cchowso/status/1511472025071927296,False,,0,,,,,,,,"[{'screen_name': 'diveinthevibe', 'name': 'coci', 'id': '1294459125426921472'}]",,,,
1511471976321548292,1511471976321548292,2022-04-05 22:32:55 UTC,2022-04-05,22:32:55,+0000,1404020489358503938,chesartleina,Chesa,,"Bisa aja g sih, ada orng dalem yang emang ngebiarin klitih, pokoknya bisa aja klitih buat jadi kambing hitam, atau budak buat atasan, sekelompok orng yg bisa di sogok buat ngetargetin orang, kek pet gitu t",in,[],[],[],1,0,0,[],[],https://twitter.com/chesartleina/status/1511471976321548292,False,https://twitter.com/AREAJULID/status/1510847323697737731,0,,,,,,,,[],,,,
1511471842443538433,1511471842443538433,2022-04-05 22:32:23 UTC,2022-04-05,22:32:23,+0000,1370326887520555012,alisasli_,Alisnya siapaa 🦕,,Pernah dulu jam 2 pagi baru otw pulang dari Alkid ke kost-an temen. Pas itu bener-bener ga inget kalo jogja terkenal daerah rawan klitih kalo udah di atas jam 22.00. Hari ini bener-bener ngerasa bersyukurrrr ya Allah dulu masih Allah lindungi 🥺,in,[],[],[],0,0,0,[],[],https://twitter.com/alisasli_/status/1511471842443538433,False,,0,,,,,,,,[],,,,
1511471790278672387,1511470383764951047,2022-04-05 22:32:11 UTC,2022-04-05,22:32:11,+0000,1238876402876702721,strwbrrymilk16,Cheesecake🍰✨,,"Dulu jaman masih SMA ternyata pernah ""tanpa sadar"" bergaul sama anak2 klitih. Dulu nggak ada kepikiran sampe segitunya sih, cuma beberapa kali denger aja mereka bilang ""aku wingi entuk kuping neng jedak amplaz"" ""aku mau bengi entuk driji siji cedak ringroad"" .",in,[],[],[],2,0,0,[],[],https://twitter.com/strwbrrymilk16/status/1511471790278672387,False,,0,,,,,,,,[],,,,
1511471726794018816,1511471726794018816,2022-04-05 22:31:56 UTC,2022-04-05,22:31:56,+0000,859068490161901572,neonly___,yan,,kenapa gue bisa - bisanya mikir kalo klitih ini cuma pengalihan isu yaaa??? ntah itu apa,in,[],[],[],0,0,0,[],[],https://twitter.com/neonly___/status/1511471726794018816,False,,0,,,,,,,,[],,,,
1511471664873508864,1511457901533347840,2022-04-05 22:31:41 UTC,2022-04-05,22:31:41,+0000,1065064321825234944,gogofools,dadida dida,,"@collegemenfess Dia 11 12 kyk begal, cmn bedanya klitih itu hanya utk kepuasan di anggota pengikutnya, dan yg prnh aku denger itu dia ngelakuin biar bisa masuk ke dlm perkumpulan tsb dan diakui kalo jd anggotanya. Dr info yg aku dpt sih mereka udh di cuci otaknya jd kyk org gapunya belas kasian—",in,[],[],[],1,11,742,[],[],https://twitter.com/gogofools/status/1511471664873508864,False,,0,,,,,,,,"[{'screen_name': 'collegemenfess', 'name': 'COLLE', 'id': '1046084008742801408'}]",,,,
1511471595730075650,1511335765774675973,2022-04-05 22:31:24 UTC,2022-04-05,22:31:24,+0000,1123095315773440000,hellotwingstrer,AIGO,,@Loveasphodel @diffanyaaa keluarga mbanya klitih ya? kok gampang bener nyuruh wes wes gitu? argumenmu i lo was wes wos,in,[],[],[],0,0,1,[],[],https://twitter.com/hellotwingstrer/status/1511471595730075650,False,,0,,,,,,,,"[{'screen_name': 'Loveasphodel', 'name': 'Mamah muda', 'id': '1922620440'}, {'screen_name': 'diffanyaaa', 'name': 'difa', 'id': '1186192901937590277'}]",,,,
1511471591213137922,1511154685008560129,2022-04-05 22:31:23 UTC,2022-04-05,22:31:23,+0000,408961329,priapemujasenja,Covid jahat,,@zoelfick Tuh yang klitih dikasih wajib militer aja atau gmana gt. Abis tu ikut pengabdian sosial setahun gt biar menjadi lebih baik.,in,[],[],[],0,0,0,[],[],https://twitter.com/Priapemujasenja/status/1511471591213137922,False,,0,,,,,,,,"[{'screen_name': 'zoelfick', 'name': 'Zulfikar Akbar', 'id': '86934018'}]",,,,
1511471532878757889,1511155988228816898,2022-04-05 22:31:09 UTC,2022-04-05,22:31:09,+0000,835389409,cutpikai,RL,,@collegemenfess Jamanku sekolah loh 2011-2014 klitih tuh siang2 jg. Temenku anak cupu pulang sekolah ditanya sekolah dmn krn bet lokasi semuanya se jogja dibikin “pelajar kota jogja” kena sabet pedang. Untung ga meninggoy aset bangsa yg satu itu skrg udh jd orang berguna.,in,[],[],[],0,0,3,[],[],https://twitter.com/cutpikai/status/1511471532878757889,False,,0,,,,,,,,"[{'screen_name': 'collegemenfess', 'name': 'COLLE', 'id': '1046084008742801408'}]",,,,
1511471500892995587,1511431329413443589,2022-04-05 22:31:02 UTC,2022-04-05,22:31:02,+0000,185546510,inifajarr,Bangsan,,"@merapi_uncover @omgasat Jogja lagi trending bab klitih, kok meso2ne geh kedaden. Ngel angel....",in,[],[],[],0,0,0,[],[],https://twitter.com/inifajarr/status/1511471500892995587,False,,0,,,,,,,,"[{'screen_name': 'merapi_uncover', 'name': 'IG: Merapi_Uncover', 'id': '1279804428724211712'}, {'screen_name': 'omgasat', 'name': 'PAK ATAN', 'id': '391722063'}]",,,,
1511471470634942465,1511471470634942465,2022-04-05 22:30:55 UTC,2022-04-05,22:30:55,+0000,603294815,sedikitmerica,banyakin cabe,,Ini jogja ga ada niat buat berantas klitih po ya?,in,[],[],[],0,2,0,[],[],https://twitter.com/sedikitmerica/status/1511471470634942465,False,https://twitter.com/merapi_uncover/status/1511431329413443589,0,,,,,,,,[],,,,
1511471469016289280,1510847323697737731,2022-04-05 22:30:54 UTC,2022-04-05,22:30:54,+0000,946180110901579776,nemezyz_bytes,Homo Ludens,,@Kdramaescapp @AREAJULID mungkin warga perlu buat satgas anti klitih dan menjadi vigilante . lah pelakune paling dibina wkwk. dibina kan malah tambah ahli bacok,in,[],[],[],0,0,0,[],[],https://twitter.com/nEmezyz_bytes/status/1511471469016289280,False,,0,,,,,,,,"[{'screen_name': 'Kdramaescapp', 'name': 'Sis Drama', 'id': '950263718360711168'}, {'screen_name': 'AREAJULID', 'name': 'AREA JULID', 'id': '928308639315648512'}]",,,,
1511471463555276800,1511471463555276800,2022-04-05 22:30:53 UTC,2022-04-05,22:30:53,+0000,1489354474926002176,muhamma84889021,muhammad Alif,,Urus yang lebih urgent dulu bisa ga si kaya klitih misal,in,[],[],[],0,0,0,[],[],https://twitter.com/muhamma84889021/status/1511471463555276800,False,https://twitter.com/humas_jogja/status/1511204558567243781,0,,,,,,,,[],,,,
1511471458324660230,1511465485405421568,2022-04-05 22:30:52 UTC,2022-04-05,22:30:52,+0000,1253715527844806657,jinniuskore,•ᴗ• TuNavi 🐳 🎣,,"@awJinnee Bukan penakut. Tapi kemaren2 belum ada yang sampe meninggal. Serem juga kak, soalnya mereka asal bacok siapapun yang lewat.dan klitih ini tuh setiap tahun pasti marak dikota jgj, pasti ada. Semoga stelah kejadian ini udah ga akan ada klithih lagi. :'(",in,[],[],[],1,0,1,[],[],https://twitter.com/jinniuskore/status/1511471458324660230,False,,0,,,,,,,,"[{'screen_name': 'awJinnee', 'name': '💛StobHitJin💛', 'id': '1406758912838180865'}]",,,,
1511471431921856512,1511468683310530564,2022-04-05 22:30:45 UTC,2022-04-05,22:30:45,+0000,1037258478849425409,kopi_laut,Name,,"@tembangjiwa Di tweetku sebelumnya sudah ada kecurigaan ""tawuran"" ini karena saya tau betul SMA muh 2 yk ini emg ganas bro, korban klitih mereka jg ga sedikit  Jadi bisa dibilang ini dendam ketemu dendam gankster sekolahan. Itulah kenapa sering ada orang Jogja denial hal seperti ini",in,[],[],[],2,0,2,[],[],https://twitter.com/Kopi_laut/status/1511471431921856512,False,,0,,,,,,,,"[{'screen_name': 'tembangjiwa', 'name': 'Penjerat Naga', 'id': '1100383909773070336'}]",,,,
1511471400850112512,1511471400850112512,2022-04-05 22:30:38 UTC,2022-04-05,22:30:38,+0000,1073401254523502592,daeng_umang,ef syakur,,#Klitih #JOGJA  https://t.co/FRuQV4yehY,und,[],[],['https://pbs.twimg.com/media/FPnTOWlUYAEZXnC.jpg'],0,0,2,"['klitih', 'jogja']",[],https://twitter.com/daeng_umang/status/1511471400850112512,False,,1,https://pbs.twimg.com/media/FPnTOWlUYAEZXnC.jpg,,,,,,,[],,,,
1511471386308460552,1511389609397465089,2022-04-05 22:30:34 UTC,2022-04-05,22:30:34,+0000,1443976038258671617,chaostlic,al rest,,"@AREAJULID maaf, klitih itu apa ya? beneran gatau.",in,[],[],[],1,0,0,[],[],https://twitter.com/chaostlic/status/1511471386308460552,False,,0,,,,,,,,"[{'screen_name': 'AREAJULID', 'name': 'AREA JULID', 'id': '928308639315648512'}]",,,,
1511471269501235200,1511070682184314880,2022-04-05 22:30:07 UTC,2022-04-05,22:30:07,+0000,449725179,rsphage,Phytopathologist,,"@PebrianiPepito @deandrasu @djuanputranto_ @merapi_uncover @pak_ladusing Lah piye mas, jarene kenakalan remaja. Iki kok lebih mirip bujang lapuk sing ddi klitih.",in,[],[],[],0,0,1,[],[],https://twitter.com/Rsphage/status/1511471269501235200,False,,0,,,,,,,,"[{'screen_name': 'PebrianiPepito', 'name': 'Pbippt', 'id': '1299584080531472384'}, {'screen_name': 'deandrasu', 'name': 'Koh D', 'id': '187786714'}, {'screen_name': 'djuanputranto_', 'name': 'yuan', 'id': '700638673'}, {'screen_name': 'merapi_uncover', 'name': 'IG: Merapi_Uncover', 'id': '1279804428724211712'}, {'screen_name': 'pak_ladusing', 'name': 'Pak_ladusing', 'id': '1350440621752766464'}]",,,,
1511471252070072322,1511471252070072322,2022-04-05 22:30:02 UTC,2022-04-05,22:30:02,+0000,1331650559518990336,tanyakanrl,Tanyarl : ON 💚,,💚 sender keterima kuliah di jogja mana kampus sender area ringroad tapi barubaru ini lagi marak bgt klitih😭😭,in,[],[],[],6,0,2,[],[],https://twitter.com/tanyakanrl/status/1511471252070072322,False,,0,,,,,,,,[],,,,
1511471238019190784,1511454406281408514,2022-04-05 22:29:59 UTC,2022-04-05,22:29:59,+0000,1411142861098143748,yarey4r3daze,Cakwe Anbu🌵👺🦊,,"Outfit warga Jogja, saat keluar di malam hari demi mengantisipasi klitih  https://t.co/WSPtEoVNiK",in,[],[],"['https://pbs.twimg.com/media/FPnTEudaMAENCzT.jpg', 'https://pbs.twimg.com/media/FPnTE7caQAAbZ9G.jpg']",1,0,0,[],[],https://twitter.com/YareY4r3Daze/status/1511471238019190784,False,,1,https://pbs.twimg.com/media/FPnTEudaMAENCzT.jpg,,,,,,,[],,,,
1511471225243021313,1511470465818116096,2022-04-05 22:29:56 UTC,2022-04-05,22:29:56,+0000,1184517110103326725,desta_lintang,DestaLintangSanjaya,,"bener bener definisi tujuan mereka itu “cari nama” doangan dan gaada hal lain. bedain begal sama klitih ya, begal itu nyelakain orang ngambil barang, klitih bener bener asal aja bacok orang dan rata2 gaada yang diambil barang dari korban. fyi rata2 usia pelaku di bwh umur (15-16)",in,[],[],[],0,0,0,[],[],https://twitter.com/desta_lintang/status/1511471225243021313,False,,0,,,,,,,,[],,,,
1511471105642754051,1511471105642754051,2022-04-05 22:29:28 UTC,2022-04-05,22:29:28,+0000,634595779,flymove_,Fucking awesome,,"Ramadhan x ini, keknya ke jogja boncengan seru juga. Aku sg nyetir pean tak boncengke, tak gas lirih ben pean ke bacok klitih.",in,[],[],[],1,0,0,[],[],https://twitter.com/flymove_/status/1511471105642754051,False,,0,,,,,,,,[],,,,
1511471102207627264,1511320661821894658,2022-04-05 22:29:27 UTC,2022-04-05,22:29:27,+0000,1495206697,m_setiawan9,Flying Dutchman,,@txtdrberseragam Karo klitih wani maszeh?,in,[],[],[],0,0,1,[],[],https://twitter.com/M_Setiawan9/status/1511471102207627264,False,,0,,,,,,,,"[{'screen_name': 'txtdrberseragam', 'name': 'txtdariorangberseragam', 'id': '1233351780332900352'}]",,,,
1511471074961108996,1511471074961108996,2022-04-05 22:29:20 UTC,2022-04-05,22:29:20,+0000,4696322120,nvardynto,sᴇɢᴀᴡᴏɴ,,Yo bukane opo2 tapi aku yo pernah ameh ke klitih   Awal tahun baru 2017 sekitaran XT Square,in,[],[],[],1,0,0,[],[],https://twitter.com/nvardynto/status/1511471074961108996,False,,0,,,,,,,,[],,,,
1511471026257133568,1511090600791011328,2022-04-05 22:29:09 UTC,2022-04-05,22:29:09,+0000,1239273324347150336,boyyaang,boyang,,@Upil_Jaran2 kluarganya kan pasti punya wa grup kluarga kan dikirim ga ya brita ini ke grup kluarganya 😆 kek nunjukin *iki lho anak mu jd klitih*,in,[],[],[],0,0,0,[],[],https://twitter.com/boyyaang/status/1511471026257133568,False,,0,,,,,,,,"[{'screen_name': 'Upil_Jaran2', 'name': '𝖀𝖕𝖎𝖑 𝖏𝖆𝖗𝖆𝖓', 'id': '1500628066673909760'}]",,,,
1511470993620971523,1511467235243851776,2022-04-05 22:29:01 UTC,2022-04-05,22:29:01,+0000,2951047716,dedward_6,𝕾𝖊𝖇𝖚𝖆𝖍 𝕹𝖆𝖒𝖆 𝕾𝖊𝖇𝖚𝖆𝖍 𝕮𝖊𝖗𝖎𝖙𝖆,,@mirazh_me Pelaku klitih lbh baik hukum mati walaupun masih bocah tanggung,in,[],[],[],0,1,0,[],[],https://twitter.com/DEdward_6/status/1511470993620971523,False,,0,,,,,,,,"[{'screen_name': 'mirazh_me', 'name': 'Ms. GLADKIY', 'id': '1480852322'}]",,,,
1511470993101176832,1510847323697737731,2022-04-05 22:29:01 UTC,2022-04-05,22:29:01,+0000,946180110901579776,nemezyz_bytes,Homo Ludens,,@AREAJULID perlu operasi war on klitih kih wkwk,in,[],[],[],0,0,0,[],[],https://twitter.com/nEmezyz_bytes/status/1511470993101176832,False,,0,,,,,,,,"[{'screen_name': 'AREAJULID', 'name': 'AREA JULID', 'id': '928308639315648512'}]",,,,
